4.1219521,0.060422182,0.32413509,-0.087154746
4.1726789,0.27440259,0.27849656,0.14187519
3.5313697,0.2547071,0.24725775,0.10366675
3.4166656,0.31726152,0.18959013,-0.034459583
3.367662,0.22837944,0.11922601,-0.0945049
3.3903949,0.20025553,0.19424614,0.10547075
3.5318909,0.31824473,0.35785833,-0.02951343
3.5679317,0.32057109,0.40183479,0.078465022
3.7266412,0.10831892,0.075066827,0.12227649
3.7490025,0.10660247,0.22213763,0.11570927
3.7300453,0.34854975,0.33716536,0.10374897
3.5523901,0.30190569,0.31047845,-0.029802468
3.3674099,0.25511649,0.26345417,0.019641943
3.4275002,0.23120581,0.34891298,-0.014906914
3.5000372,0.36656988,0.29203451,0.1557214
3.2179763,0.30265424,0.34836149,0.19789015
3.3351417,0.32624587,0.38202825,0.22970292
3.4268792,0.19424522,0.30944169,0.10253631
3.421097,0.39359969,0.41764784,0.037650883
3.7222865,0.32999441,0.14492884,0.006067509
3.6701698,0.27558988,0.043852858,0.038892902
3.4784253,0.23824377,0.083213389,-0.043282386
3.4855068,0.14746599,0.1195751,0.17523409
3.5798423,0.2450031,0.20231691,-0.042032644
3.7619953,0.30646265,0.23874161,0.1272977
3.6839542,0.20047042,0.1418135,-0.097994193
3.7904568,0.27428836,0.21181218,0.022258803
3.8082378,0.35999966,0.25628164,0.087117583
3.9333172,0.41813207,0.21763939,-0.12427918
3.7256532,0.51120865,0.37336567,-0.000118739
3.5086503,0.29665729,0.17702535,0.27225974
3.6397994,0.35334149,0.12845394,0.057249367
4.0442905,0.59274018,0.39781088,0.12902315
4.6028676,0.92388839,0.53810328,0.15366463
4.8358397,1.0826936,0.26232761,0.017164499
4.803278,1.1819979,0.41783255,0.10427977
4.3323107,0.89566565,0.56914467,0.252832
4.2100916,0.87097365,0.59650433,0.34983546
4.044415,0.86328894,0.61640126,0.20510319
4.1511536,0.889633,0.48021576,0.14125417
4.5002875,0.82549316,0.40258479,0.1855886
5.5162821,0.57431674,0.27676997,0.3844946
6.8785834,0.66526341,-0.15586875,0.45026317
7.775723,0.69935948,-0.20901172,0.57922113
7.9571805,0.80284917,-0.40087232,0.82685983
8.2750206,0.730856,-0.4934518,1.0439426
8.2552147,0.88937533,-0.49788877,1.1523049
8.1535625,1.2005239,-0.33719063,0.77057076
8.415451,1.1972864,-0.2584157,0.69951242
8.651557,1.1088321,-0.22368507,0.5839588
8.8891945,1.1969435,-0.25710338,0.38725033
10.224589,1.0790856,-0.66490281,0.11451518
11.000006,0.89961451,-0.70172507,-0.074810743
11.134211,0.76263684,-0.79219806,-0.12189527
11.106387,0.97581202,-0.81904721,-0.13793039
11.390244,0.86694413,-0.86176497,-0.19576006
11.450199,0.87583596,-0.97770298,-0.24730168
11.543998,0.89990968,-0.87457585,-0.25016183
11.367466,0.92219633,-0.86734223,-0.32288533
11.279149,0.88187927,-0.85707766,-0.38920873
11.294679,0.99026626,-0.84841198,-0.28800529
11.346642,0.79576516,-0.80378747,-0.25452864
11.389585,0.7444104,-0.81792653,-0.34389597
11.27457,0.75288355,-0.86097282,-0.33825049
11.144898,0.74563652,-0.93863678,-0.35365084
10.835458,0.99111903,-1.0023503,-0.33305001
10.864877,0.96684992,-0.89273906,-0.31094685
10.922053,0.86309612,-0.84706086,-0.29356411
10.924737,0.93252093,-0.87665159,-0.28086534
10.86632,0.89996499,-0.85984951,-0.38725591
10.902407,0.91160697,-0.85780698,-0.33204114
10.854025,0.92611647,-0.83989626,-0.31531617
10.859428,0.87447578,-0.87113142,-0.29286382
10.834497,0.86978203,-0.85809171,-0.34938315
10.919492,0.9573217,-0.86907768,-0.28796232
10.982775,0.8714118,-0.90176058,-0.37990329
10.911788,0.97026026,-0.87110674,-0.34088317
10.739405,0.95881402,-0.91877085,-0.41254678
10.746823,0.9015314,-0.83351624,-0.3797951
10.790239,0.8244893,-0.79074746,-0.47688913
10.838952,0.84462011,-0.73582369,-0.40181133
10.817773,0.83156329,-0.75839335,-0.33378115
10.67025,0.88688964,-0.7980535,-0.37915161
